f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,label
-2.244449,1.226216,-1.090098,0,-2.881557,6.410817,-2.817566,-0.781738,1.007581,-1.857046,-1.333059,-2.512383,-1.824629,0.622005,1.171413,0.183239,0.170875,-0.446281,0.746491,-0.878479,-0.443264,-0.442476,-0.443596,-1.70953,-0.897829,-2.846703,-2.265617,-0.446299,-0.948732,-0.641983,-0.897727,-0.455633,0,1.163119,-0.542117,-3.24999,-2.595585,-0.446283,-0.877582,-0.640573,-0.232094,-0.981248,-0.435872,2.310289,-1.621815,-4.374826,-0.998332,-0.43704,-4.446153,-1.909766,-3.612012,-3.85768,-0.436291,2.859966,-2.022655,-3.095337,-2.163065,-0.446283,-2.243826,-0.713204,-3.521133,-1.160354,-0.434125,2.793196,-1.894483,disgusting
-0.183442,-1.356854,1.93949,0,0.459929,-0.321809,-0.14939,-0.781738,0.169513,-0.390701,1.690609,2.263716,1.26071,0.065641,-2.654607,0.446441,0.433327,-0.446281,0.545069,0.381781,-0.443264,-0.442476,-0.443596,0.493401,0.118137,0.754293,0.774429,-0.446299,-0.432408,0.461092,0.030757,0.543581,0,0.311798,-0.986368,0.772342,0.713846,-0.446283,-0.121784,0.492107,0.82039,-0.981248,-0.435872,-0.736127,-0.075294,0.17948,-0.998332,-0.43704,0.183246,0.412988,0.420991,0.372283,-0.436291,-0.14725,0.558711,0.752909,0.771673,-0.446283,-0.35601,0.483404,0.361903,0.51915,-0.434125,0.267412,0.642499,disgusting
-0.617631,-1.273814,1.307269,0,-0.171788,-0.440733,-0.370472,-0.781738,-0.326812,0.011823,0.901502,1.522318,1.376938,-1.036555,-0.98776,0.424714,0.416211,-0.446281,0.329608,0.504873,-0.443264,-0.442476,-0.443596,0.184278,0.904023,0.701355,0.774429,-0.446299,-0.691958,0.551406,-0.229785,0.525347,0,-0.264592,-0.93893,0.705423,0.713846,-0.446283,-0.381461,0.562771,0.662953,-0.981248,-0.435872,0.54534,-0.568727,0.213208,-0.998332,-0.43704,0.219444,0.511301,0.444627,0.285366,-0.436291,0.441276,0.750798,0.745796,0.771673,-0.446283,-0.422196,0.565662,0.401899,0.574358,-0.434125,-0.321752,0.730319,disgusting
0.871211,-1.123635,0.056669,0,0.699109,-0.519558,-0.529417,-0.781738,0.432198,-0.319682,0.166793,0.51515,0.584471,-0.561633,-0.499743,0.286967,0.253604,-0.446281,1.478991,-0.16882,-0.443264,-0.442476,-0.443596,0.830191,0.11982,0.484,0.551987,-0.446299,-0.487696,0.405178,-0.485908,0.131496,0,0.423306,-0.528976,0.736362,0.713846,-0.446283,-0.218949,0.428515,1.000272,-0.981248,-0.435872,-0.934584,0.359893,0.161604,-0.998332,-0.43704,0.164334,0.363714,0.570121,0.683735,-0.436291,-1.079203,0.039878,0.406973,0.233638,-0.446283,0.541956,0.398886,0.509357,0.655718,-0.434125,-0.758913,-0.084097,disgusting
-0.687046,-0.939888,0.963469,0,-0.164753,-0.679674,-0.099938,-0.781738,-0.289815,0.824183,0.769274,-0.140626,0.299183,-0.860006,-1.186133,0.23853,0.180859,-0.446281,2.534074,-0.094828,-0.443264,-0.442476,-0.443596,0.396342,0.545462,0.410737,0.378976,-0.446299,-0.112257,0.593485,-0.20598,-0.266001,0,2.299711,-0.94463,0.695729,0.713846,-0.446283,-0.434503,0.607524,0.633698,-0.981248,-0.435872,0.052643,-0.535551,0.229061,-0.998332,-0.43704,0.236794,0.56028,0.104828,0.089802,-0.436291,-0.024516,0.40887,0.512783,0.258094,-0.446283,0.770726,0.599605,0.175045,0.490092,-0.434125,-0.24123,0.44531,disgusting
0.223527,-0.173094,0.555063,0,0.555601,-0.603201,-0.331325,-0.781738,-0.148218,0.241485,0.276363,1.095206,1.123349,-1.079326,-1.248589,0.422043,0.393389,-0.446281,1.175699,0.403475,-0.443264,-0.442476,-0.443596,1.606658,-0.666284,0.83319,0.774429,-0.446299,-0.203742,0.635009,-0.4322,-0.33529,0,1.877633,-0.914377,0.804915,0.713846,-0.446283,-0.067918,0.653292,0.854444,-0.981248,-0.435872,-1.644639,-0.512941,0.229061,-0.998332,-0.43704,0.236794,0.56028,0.624118,0.618548,-0.436291,-0.554314,0.203104,0.83428,0.771673,-0.446283,-0.133423,0.652413,0.570608,0.655718,-0.434125,-0.562151,0.23185,disgusting
0.957679,-0.860381,-0.28713,0,0.603437,-0.578206,-0.720584,-0.781738,1.059204,0.346997,-0.449481,-0.032897,0.161822,-0.330439,-0.084152,0.360876,0.350598,-0.446281,0.471755,0.252582,-0.443264,-0.442476,-0.443596,-0.211386,0.946527,0.625544,0.551987,-0.446299,0.054503,0.409332,-0.442336,-0.036255,0,0.675088,-0.881856,0.712126,0.713846,-0.446283,-0.297142,0.419167,0.841818,-0.981248,-0.435872,-1.681016,-0.673976,0.161604,-0.998332,-0.43704,0.164334,0.363714,0.256654,0.604061,-0.436291,-1.818182,-0.7143,0.623187,0.771673,-0.446283,-0.777155,0.405261,0.221142,0.652812,-0.434125,-1.754599,-0.8135,disgusting
-0.214406,-0.687234,1.307269,0,0.412093,-0.339931,-0.096339,-0.781738,0.067139,-0.211358,2.189897,1.626458,1.281842,-1.012836,-2.758002,0.48982,0.490382,-0.446281,-0.083525,0.640623,-0.443264,-0.442476,-0.443596,1.234306,-0.926914,0.854959,0.774429,-0.446299,-0.118222,0.638437,-0.983225,-0.368111,0,0.310052,-0.352155,0.804915,0.713846,-0.446283,-0.067918,0.653292,0.559313,-0.981248,-0.435872,1.629132,-0.799404,0.229061,-0.998332,-0.43704,0.236794,0.56028,0.482888,0.365039,-0.436291,0.147348,1.138163,0.845461,0.771673,-0.446283,-0.093798,0.654915,0.548804,0.585981,-0.434125,0.211013,1.193245,disgusting
0.907984,-1.035295,0.107432,0,0.865128,-0.437559,-0.603369,-0.781738,0.53808,-0.434405,0.385655,0.942907,1.102216,-1.06212,-0.348515,0.207556,0.185138,-0.446281,1.092347,-0.333467,-0.443264,-0.442476,-0.443596,-0.016846,0.438582,0.394318,0.551987,-0.446299,-0.761983,0.274851,-1.033923,-0.437399,0,0.476663,-0.367833,0.659638,0.713846,-0.446283,-0.420705,0.303907,0.926823,-0.981248,-0.435872,-0.691504,0.989024,0.12345,-0.998332,-0.43704,0.124592,0.265524,0.292622,0.415741,-0.436291,-0.835616,-0.241649,0.550811,0.771673,-0.446283,-0.957426,0.262953,0.361243,0.55983,-0.434125,-0.24648,0.29578,disgusting
-0.625419,-0.772041,-0.171761,0,-0.609346,-0.506862,-0.870369,-0.781738,1.037391,0.111336,-0.156659,-0.124764,-0.017804,-0.11075,-0.409736,0.371121,0.362009,-0.446281,0.43884,0.185799,-0.443264,-0.442476,-0.443596,0.50118,0.536956,0.432874,0.551987,-0.446299,-0.650951,0.340396,-0.819523,-0.451986,0,0.903271,-0.769112,0.624572,0.713846,-0.446283,-0.556381,0.341226,1.006777,-0.981248,-0.435872,-0.427833,1.011785,0.142927,-0.998332,-0.43704,0.144757,0.31471,0.555809,0.676492,-0.436291,-1.042062,-0.216888,0.414363,0.233638,-0.446283,0.583456,0.325687,0.638239,0.725455,-0.434125,-1.088804,0.160401,disgusting
0.883144,-0.772041,0.056669,0,0.520428,-0.436794,-1.015692,-0.781738,1.136825,0.24253,-0.393508,0.331415,0.225219,-0.052587,-0.238857,0.291864,0.250752,-0.446281,1.789295,-0.130687,-0.443264,-0.442476,-0.443596,0.263621,0.668301,0.348939,0.551987,-0.446299,-0.993821,0.346724,-0.839395,-0.455633,0,1.135494,-0.66748,-0.419483,-0.269391,-0.446283,-0.362309,0.371468,0.924945,-0.981248,-0.435872,-1.643847,-0.546439,0.161604,-0.998332,-0.43704,0.164334,0.363714,0.425702,0.709086,-0.436291,-1.699683,-0.4789,0.097904,0.258094,-0.446283,-0.624103,0.354279,0.36181,0.706568,-0.434125,-1.832222,-0.681986,disgusting
-2.175527,-1.024694,0.555063,0,-1.385978,-0.004525,-1.197417,-0.091631,0.796933,0.045967,0.530252,0.535102,0.742964,-1.263253,-2.641047,0.438547,0.473266,-0.446281,-1.414447,0.314441,-0.443264,-0.442476,-0.443596,-1.511204,0.5988,0.443773,0.774429,-0.446299,-1.620297,0.273559,0.485588,1.528208,0,-1.349973,-0.903364,0.507741,0.713846,-0.446283,-1.021624,0.412896,-0.094182,-0.981248,-0.435872,1.275599,-1.115352,0.213208,-0.998332,-0.43704,0.219444,0.511301,-1.199986,-1.163252,-0.436291,1.13723,-0.763803,0.465787,0.771673,-0.446283,-1.35579,0.31476,-1.459076,-0.233431,-0.434125,1.794162,-1.579867,angry
-0.970702,-0.586527,1.171133,0,-1.180564,1.840723,-2.111985,-0.778305,1.552783,-0.784067,2.995047,1.644401,1.00712,-0.13174,-1.36925,0.361802,0.350598,-0.446281,0.469835,0.337851,-0.443264,-0.442476,-0.443596,-1.073963,1.041859,0.088441,0.131818,-0.446299,-0.293724,0.587521,0.555693,1.681372,0,-1.507387,-0.946364,-0.514987,-0.293372,-0.446283,-0.690473,0.552779,0.055093,-0.981248,-0.435872,1.531937,-1.334987,0.229061,-0.998332,-0.43704,0.236794,0.56028,-0.381387,-0.453429,-0.436291,0.84361,-0.41317,-0.115265,0.233638,-0.446283,-1.417415,0.559604,-0.303185,0.272164,-0.434125,0.524305,-0.273457,angry
-0.799387,-1.254379,1.999482,0,0.039254,-0.009966,-0.781794,0.399341,0.147106,0.123789,0.953913,2.144145,2.623753,-2.487416,0.123155,0.470311,0.46756,-0.446281,0.08113,0.531678,-0.443264,-0.442476,-0.443596,-0.601571,0.677174,0.371614,0.304829,-0.446299,0.080395,0.569026,-0.406521,0.313835,0,0.231865,-0.330596,0.794501,0.713846,-0.446283,-0.085371,0.599693,0.300581,-0.981248,-0.435872,2.61306,-1.318696,0.213208,-0.998332,-0.43704,0.219444,0.511301,-0.210413,-0.301324,-0.436291,0.76492,-0.235978,0.559668,0.771673,-0.446283,-1.08825,0.561355,0.025958,0.370958,-0.434125,0.722213,-0.080067,angry
-1.430679,-0.869215,1.646453,0,-0.838678,0.754228,-1.576806,-0.318233,1.003065,-0.587799,1.70266,1.184777,1.086367,-0.799956,-0.686481,0.484963,0.49894,-0.446281,-0.634263,0.605974,-0.443264,-0.442476,-0.443596,-1.362155,0.497623,-0.580638,-0.560225,-0.446299,0.146292,0.588904,0.307267,0.822558,0,0.571201,-0.977451,-0.507536,-0.341335,-0.446283,-0.468882,0.546282,0.533703,-0.981248,-0.435872,0.220819,-1.042049,0.229061,-0.998332,-0.43704,0.236794,0.56028,0.12274,-0.047816,-0.436291,0.85072,-0.063671,-0.367542,-0.35331,-0.446283,0.047938,0.588983,0.145261,0.507527,-0.434125,-0.427043,-0.67999,angry
-1.540366,-1.158972,1.897958,0,-0.320923,0.005507,-1.162692,0.134971,0.378749,-0.352594,1.58431,1.757225,1.65166,-1.158263,-0.123396,0.471789,0.496088,-0.446281,-1.040541,0.499887,-0.443264,-0.442476,-0.443596,0.430435,0.248279,0.234345,0.082386,-0.446299,0.5144,0.616545,0.31871,1.225526,0,-0.760699,-0.953581,0.78043,0.713846,-0.446283,-0.149856,0.640971,0.15964,-0.981248,-0.435872,2.084042,-1.418512,0.229061,-0.998332,-0.43704,0.236794,0.56028,-0.530544,-0.64175,-0.436291,1.208757,-0.712503,0.384527,0.184725,-0.446283,0.603386,0.614565,0.020949,0.350618,-0.434125,0.983396,0.166241,angry
-1.395613,-1.061797,1.519548,0,-0.76411,0.577279,-1.461221,-0.326817,1.089718,-0.274424,1.129861,1.244419,0.975422,-0.480771,-0.452197,0.437386,0.430475,-0.446281,0.22818,0.626042,-0.443264,-0.442476,-0.443596,-0.326269,0.344414,-2.082336,-2.19147,-0.446299,1.622539,0.213476,0.355563,1.590203,0,-1.960397,-0.953973,-1.784478,-2.187901,-0.446283,2.540806,0.217984,0.232649,-0.981248,-0.435872,1.11383,-1.033504,0.244365,-0.998332,-0.43704,0.253595,0.60949,-0.803288,-0.909744,-0.436291,1.410767,-1.244578,-1.997139,-2.236433,-0.446283,1.882639,0.18106,-1.377103,-0.000973,-0.434125,-0.34822,-1.774275,angry
-1.798904,-1.061797,1.761822,0,-0.921687,0.777575,-1.62901,-0.3251,0.981047,-0.688116,1.225047,0.536035,-0.313659,1.276865,-0.836273,0.515949,0.521762,-0.446281,-0.306866,0.677709,-0.443264,-0.442476,-0.443596,-0.852988,0.109151,-2.502892,-2.389197,-0.446299,0.772336,0.373772,0.618327,1.721486,0,-1.412132,-0.928588,-2.22643,-2.187901,-0.446283,0.933615,0.409078,0.16129,-0.981248,-0.435872,1.937226,-1.356906,0.229061,-0.998332,-0.43704,0.236794,0.56028,-0.790275,-1.032876,-0.436291,2.110021,-1.156422,-2.35445,-2.236433,-0.446283,0.496368,0.387788,-0.926872,0.022272,-0.434125,0.956398,-1.52733,angry
-0.939164,-1.34802,1.646453,0,-0.288564,0.209307,-1.2712,-0.198065,0.980109,-0.210448,2.136091,1.543131,1.715058,-1.623151,-0.59541,0.407808,0.37342,-0.446281,1.424268,0.430037,-0.443264,-0.442476,-0.443596,1.343146,0.465728,-0.141257,-0.115341,-0.446299,-0.070977,0.497036,-0.603278,-0.23318,0,1.63165,-0.701451,-0.472027,-0.341335,-0.446283,-0.30776,0.420668,0.180265,-0.981248,-0.435872,1.137715,-1.558007,0.213208,-0.998332,-0.43704,0.219444,0.511301,-0.620115,-0.380998,-0.436291,-0.317774,-1.674508,-0.189799,-0.35331,-0.446283,0.722704,0.469151,-0.675167,0.228578,-0.434125,-0.285376,-1.557004,angry
-1.001566,-1.34802,2.024864,0,-0.10144,0.068278,-1.207246,0.052571,0.505884,-0.202521,2.055664,2.090532,2.190538,-1.824509,-0.194586,0.448842,0.434754,-0.446281,0.543971,0.560407,-0.443264,-0.442476,-0.443596,0.523574,0.483445,0.471148,0.527271,-0.446299,-0.541103,0.617864,-0.031827,0.445118,0,0.683495,-0.939232,0.608923,0.713846,-0.446283,-0.725213,0.567456,0.356877,-0.981248,-0.435872,2.297748,-1.363563,0.229061,-0.998332,-0.43704,0.236794,0.56028,0.009928,-0.279595,-0.436291,1.548715,-0.740572,0.754431,0.771673,-0.446283,-0.416774,0.633966,0.205954,0.350618,-0.434125,1.793729,-0.227218,angry
-1.39382,-1.34802,1.263428,0,-0.838678,0.969436,-1.679641,-0.431534,1.165356,-0.648937,1.624625,0.649793,0.933157,-1.158397,-0.855234,0.370177,0.316365,-0.446281,2.259114,0.13075,-0.443264,-0.442476,-0.443596,-0.97746,1.078976,0.405273,0.41605,-0.446299,-0.303179,0.605461,-0.605944,-0.266001,0,1.402648,-0.79707,0.535412,0.713846,-0.446283,-0.973537,0.543759,0.260284,-0.981248,-0.435872,1.290296,-1.441995,0.229061,-0.998332,-0.43704,0.236794,0.56028,-0.110981,-0.178192,-0.436291,0.528103,-0.484312,0.716126,0.771673,-0.446283,-0.553531,0.627447,-0.565314,0.176275,-0.434125,0.61658,-0.973171,angry
0.079418,-0.210197,-0.58709,0,-0.001548,-0.402646,0.856399,1.535786,-0.743435,0.246359,-0.400846,0.305362,-0.229129,0.769479,0.171477,0.585401,0.584523,-0.446281,-0.042646,0.731841,-0.443264,-0.442476,-0.443596,-2.182444,-0.708698,0.402018,0.551987,-0.446299,-0.908908,0.535052,-0.666475,0.131496,0,-0.223201,1.119569,0.664319,0.713846,-0.446283,-0.539507,0.591744,0.816977,-0.981248,-0.435872,-0.545565,0.116067,0.229061,-0.998332,-0.43704,0.236794,0.56028,0.113444,0.082559,-0.436291,0.03212,0.951091,0.312124,0.209182,-0.446283,0.25438,0.531494,0.2123,0.455224,-0.434125,0.427562,0.740341,angry
-0.220143,-1.231411,0.107432,0,-0.239321,-0.538602,0.607298,1.199316,-0.282482,0.034666,-0.460219,0.594529,0.087858,0.504507,-0.03899,0.440968,0.461855,-0.446281,-0.91667,0.535814,-0.443264,-0.442476,-0.443596,-0.254429,1.162173,0.510356,0.551987,-0.446299,-0.469667,0.509701,2.02839,3.048909,0,-1.199745,1.683191,0.617426,0.713846,-0.446283,-0.692597,0.551956,0.722486,-0.981248,-0.435872,0.376294,0.059808,0.229061,-0.998332,-0.43704,0.236794,0.56028,0.563664,0.524387,-0.436291,-0.370547,0.780014,0.520781,0.771673,-0.446283,-1.225989,0.488921,0.460121,0.530772,-0.434125,0.566061,1.144998,angry
-0.363563,-1.04943,0.165116,0,-0.026873,-0.422837,0.267879,1.003614,-0.182107,-0.428594,0.060505,0.871136,0.299183,0.4158,-0.303784,0.430235,0.410505,-0.446281,0.797953,0.494991,-0.443264,-0.442476,-0.443596,-0.5744,0.866395,0.061349,0.131818,-0.446299,-0.353338,0.426055,-0.915606,-0.189419,0,0.01946,0.213032,-0.482885,-0.293372,-0.446283,-0.546831,0.473692,0.59864,-0.981248,-0.435872,0.483849,-0.748941,0.213208,-0.998332,-0.43704,0.219444,0.511301,0.672571,0.589575,-0.436291,-0.225134,0.792969,-0.132812,0.233638,-0.446283,-1.426524,0.428464,0.588216,0.652812,-0.434125,-0.499822,0.778691,angry
-0.118143,-1.04943,-0.010245,0,0.040661,-0.490412,0.977157,1.460252,-0.514393,-0.34689,-0.319286,0.289859,-0.123466,0.562763,0.025104,0.457273,0.461855,-0.446281,-0.234264,0.542151,-0.443264,-0.442476,-0.443596,0.763345,0.777157,0.364452,0.551987,-0.446299,-1.04832,0.494243,2.02839,3.048909,0,-1.199745,1.683191,0.593994,0.713846,-0.446283,-0.77653,0.567085,0.723836,-0.981248,-0.435872,0.232341,-0.23929,0.229061,-0.998332,-0.43704,0.236794,0.56028,0.559705,0.611304,-0.436291,-0.837848,0.426198,0.314809,0.209182,-0.446283,0.26953,0.491005,0.729257,0.70221,-0.434125,-0.52994,1.090759,angry
-0.282903,-0.492886,-0.084081,0,0.136333,-0.38475,0.621881,1.346951,-0.595582,-0.34223,-0.186921,0.03098,-0.313659,0.634508,-0.020575,0.443259,0.43618,-0.446281,0.260445,0.49274,-0.443264,-0.442476,-0.443596,-0.110538,1.071627,-2.07608,-1.59829,-0.446299,-1.223884,0.351726,-1.072738,-0.291529,0,-0.242874,1.639467,-1.674599,-1.228646,-0.446283,-1.047676,0.368499,0.668863,-0.981248,-0.435872,0.176216,-0.456366,0.229061,-0.998332,-0.43704,0.236794,0.56028,0.252435,0.216556,-0.436291,-0.083695,0.888654,-1.865313,-1.490521,-0.446283,-0.816726,0.336844,0.259327,0.492998,-0.434125,0.134616,0.450899,angry
-0.302279,-0.399245,-0.210987,0,-0.059232,-0.485863,0.366663,1.137515,-0.369668,-0.071301,-0.211257,0.572854,0.077292,0.497445,0.131803,0.493635,0.484677,-0.446281,0.366212,0.463173,-0.443264,-0.442476,-0.443596,-0.495819,0.592564,-1.812553,-1.796017,-0.446299,0.927716,0.038346,-1.091657,-0.317056,0,-0.219678,1.450844,-1.341002,-1.228646,-0.446283,0.235714,0.182364,0.70775,-0.981248,-0.435872,0.630256,-0.196672,0.161604,-0.998332,-0.43704,0.164334,0.363714,0.014836,-0.018844,-0.436291,0.169199,0.944744,-1.666509,-1.74731,-0.446283,1.08196,0.065036,0.126486,0.522055,-0.434125,-0.64658,-0.741503,angry
-0.119319,-0.399245,-0.58709,0,-0.233693,-0.566063,0.227433,1.175282,-0.577381,-0.165029,-0.194838,0.529647,0.161822,0.294571,0.029557,0.47268,0.459002,-0.446281,0.512738,0.634427,-0.443264,-0.442476,-0.443596,-1.188336,0.690375,0.154853,0.329544,-0.446299,-0.904097,0.524474,2.02839,3.048909,0,-1.199745,1.683191,0.664319,0.713846,-0.446283,-0.539507,0.591744,0.727789,-0.981248,-0.435872,-0.116603,0.304873,0.229061,-0.998332,-0.43704,0.236794,0.56028,0.71506,0.589575,-0.436291,-0.054186,1.202158,0.39784,0.209182,-0.446283,0.563308,0.519276,0.440432,0.522055,-0.434125,0.594718,1.087198,angry
0.124782,-0.37981,-0.711688,0,0.039254,-0.426805,1.021977,1.724621,-0.966342,0.421605,-0.440894,-0.092395,-0.67291,1.131956,0.416419,0.498808,0.484677,-0.446281,0.522277,0.659076,-0.443264,-0.442476,-0.443596,-0.566012,0.814341,0.300219,0.551987,-0.446299,-1.30954,0.503523,-1.049039,-0.266001,0,-0.247505,1.630967,0.547128,0.713846,-0.446283,-0.935155,0.552849,0.749597,-0.981248,-0.435872,0.919433,-0.169491,0.229061,-0.998332,-0.43704,0.236794,0.56028,0.271727,0.147747,-0.436291,0.416636,1.198366,0.339801,0.490427,-0.446283,-0.762085,0.486838,0.082623,0.408732,-0.434125,0.458564,0.452181,angry
0.062724,0.21737,-0.838594,0,-0.026873,-0.432643,0.551398,1.515186,-0.970227,0.179196,-0.342893,0.032631,-0.67291,1.258038,0.469395,0.560112,0.58167,-0.446281,-0.941988,0.668541,-0.443264,-0.442476,-0.443596,-0.721739,0.283577,-1.884996,-1.845448,-0.446299,0.806946,0.216145,-1.033941,-0.382698,0,0.170017,-0.213258,-1.948368,-2.187901,-0.446283,1.952051,0.140651,0.790815,-0.981248,-0.435872,0.024304,0.066036,0.229061,-0.998332,-0.43704,0.236794,0.56028,-0.189008,-0.199921,-0.436291,0.263851,0.493643,-2.12664,-2.236433,-0.446283,1.395846,0.141937,0.178624,0.516244,-0.434125,-0.459928,-0.379939,angry
-0.425535,-0.772041,-0.130228,0,-0.183043,-0.549088,0.435886,1.134082,-0.299954,-0.02998,-0.132706,0.594888,-0.017804,0.708508,-0.172263,0.387036,0.401947,-0.446281,-0.659028,0.453977,-0.443264,-0.442476,-0.443596,1.731914,-1.53548,-1.296512,-1.59829,-0.446299,2.074798,-0.139671,-0.822615,-0.45928,0,0.913954,-0.813169,-0.940597,-1.228646,-0.446283,1.602245,-0.004685,0.594179,-0.981248,-0.435872,0.976758,-0.727434,0.229061,-0.998332,-0.43704,0.236794,0.56028,0.198528,0.270879,-0.436291,-0.549132,-0.159691,-1.089802,-1.233731,-0.446283,1.080449,-0.11167,0.153723,0.652812,-0.434125,-1.78185,-1.236412,angry
-0.60742,1.464735,-1.676172,0,-1.608275,0.089688,-1.494171,-0.778305,1.77262,0.974577,-0.988033,-0.471276,0.087858,-0.570382,0.944857,0.548903,0.575965,-0.446281,-1.113364,0.57483,-0.443264,-0.442476,-0.443596,-0.196101,0.618599,0.739742,0.774429,-0.446299,-0.520129,0.529226,0.582103,1.225526,0,0.557528,-0.798679,0.783643,0.713846,-0.446283,-0.103275,0.54576,0.780364,-0.981248,-0.435872,0.907232,-0.074547,0.196682,-0.998332,-0.43704,0.201645,0.462017,-0.499565,-0.706937,-0.436291,1.674728,-0.777871,0.788861,0.771673,-0.446283,-0.252339,0.537348,-0.618832,0.126878,-0.434125,1.037648,-0.474068,angry
-1.110422,1.226216,-1.090098,0,-1.498533,-0.310544,-1.186983,-0.778305,1.908241,1.553231,-1.450105,-0.92925,0.367863,-1.354937,1.770007,0.535545,0.51891,-0.446281,0.612506,0.68785,-0.443264,-0.442476,-0.443596,-0.69702,0.439881,-0.251265,-0.313067,-0.446299,0.37086,0.501953,-0.045978,0.620163,0,0.626935,-0.692203,-0.658269,-0.581149,-0.446283,-0.015288,0.400155,0.254832,-0.981248,-0.435872,0.779877,-1.261289,-2.920765,-0.998332,-0.43704,-3.21634,-1.767367,-1.963539,-1.800643,-0.436291,1.13411,-1.661252,-0.469753,-0.597871,-0.446283,0.693155,0.470244,-1.842151,-0.314791,-0.434125,1.244358,-1.535924,angry
-1.478753,1.226216,-2.262247,0,-2.632528,0.107612,-1.515274,-0.778305,1.762685,0.935184,-1.544168,-0.578359,0.473526,-1.111764,2.398421,0.407861,0.444738,-0.446281,-1.554796,0.371325,-0.443264,-0.442476,-0.443596,-1.575271,-0.751698,-2.339579,-2.142038,-0.446299,0.469645,-0.586961,0.014012,0.313835,0,1.777736,-0.902458,-2.647221,-2.763454,-0.446283,1.824591,-0.559265,-0.010534,-0.981248,-0.435872,2.124755,-1.58273,-6.520608,-0.998332,-0.43704,-6.236467,-2.009325,-2.877244,-3.053697,-0.436291,2.627629,-1.9818,-2.350714,-2.309802,-0.446283,0.944179,-0.629018,-3.218085,-1.099334,-0.434125,3.186835,-1.873257,angry
-2.277242,1.226216,-1.090098,0,-1.580136,-0.799151,-0.814832,-0.778305,2.097529,2.02241,-0.291397,1.327171,2.084876,-2.03472,1.432271,0.260429,0.25931,-0.446281,0.088737,0.15604,-0.443264,-0.442476,-0.443596,-1.294491,-2.134815,-3.656562,-3.97101,-0.446299,3.471905,-0.749394,-0.712843,-0.036255,0,0.108511,-0.684172,-3.220103,-3.315026,-0.446283,2.037358,-0.737914,-0.137074,-0.981248,-0.435872,1.488266,-1.541095,0.213208,-0.998332,-0.43704,0.219444,0.511301,-2.358141,-2.264201,-0.436291,1.487905,-1.983714,-3.525134,-3.948364,-0.446283,3.307029,-0.807856,-2.318476,-0.410679,-0.434125,0.545975,-1.87961,angry
-0.078946,1.001832,-1.383135,0,-0.993441,-0.774142,-0.195558,0.890313,-0.32982,0.756805,-1.027522,-0.081199,0.27805,-0.468597,1.368493,0.52879,0.55029,-0.446281,-0.950053,0.676403,-0.443264,-0.442476,-0.443596,0.28706,-0.070062,0.349222,0.255397,-0.446299,0.191715,0.625889,0.335635,1.225526,0,-0.696512,0.366777,-0.200197,-0.509205,-0.446283,1.28901,0.488283,0.633698,-0.981248,-0.435872,0.473687,-0.520765,0.229061,-0.998332,-0.43704,0.236794,0.56028,-0.434265,-0.409971,-0.436291,0.370972,-0.815362,0.324911,0.111357,-0.446283,0.684491,0.611528,-0.092305,0.340448,-0.434125,0.58532,-0.242083,angry
